"sender","subject","keywords","has_url","has_attachment","timestamp","label"
"admin@micros0ft.com","Security Alert: Suspicious Login","verify immediately","1","0","2024-09-10 19:53","phishing"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","welcome message","1","1","2025-02-02 08:58","legitimate"
"support@linkedin.com","Meeting Reminder: 2 PM Today","meeting agenda","1","1","2024-08-31 07:52","legitimate"
"support@linkedin.com","Your Monthly Statement","welcome message","1","0","2025-02-16 07:04","legitimate"
"noreply@paypa1.com","Security Alert: Suspicious Login","claim now","0","1","2024-07-22 01:49","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","verify immediately","0","0","2025-02-21 19:48","phishing"
"team@trello.com","Your Monthly Statement","update notification","0","1","2025-02-28 15:58","legitimate"
"support@linkedin.com","Password Reset Confirmation","reset instructions","0","0","2024-12-30 13:13","legitimate"
"team@trello.com","Project Update from Team","team collaboration","1","1","2024-06-07 11:57","legitimate"
"security@bank-alert.com","Update Your Payment Info Immediately","verify immediately","1","1","2024-10-22 03:52","phishing"
"support@amaz0n-deals.com","Update Your Payment Info Immediately","urgent security update","0","0","2024-12-28 05:25","phishing"
"notifications@github.com","Welcome to Our Service!","invoice details","1","0","2025-01-26 17:55","legitimate"
"unknown@suspicious.com","Security Alert: Suspicious Login","winner alert","1","0","2024-07-27 04:34","phishing"
"unknown@suspicious.com","Security Alert: Suspicious Login","urgent security update","0","1","2024-08-02 08:30","phishing"
"admin@micros0ft.com","Security Alert: Suspicious Login","claim now","1","0","2024-07-11 19:10","phishing"
"support@linkedin.com","Welcome to Our Service!","meeting agenda","1","0","2024-10-12 18:38","legitimate"
"notifications@github.com","Project Update from Team","update notification","0","1","2024-05-08 01:00","legitimate"
"admin@micros0ft.com","Security Alert: Suspicious Login","win free prize","1","1","2024-11-24 19:17","phishing"
"noreply@paypa1.com","Update Your Payment Info Immediately","urgent security update","0","0","2024-11-05 14:41","phishing"
"team@trello.com","Meeting Reminder: 2 PM Today","reset instructions","0","0","2024-06-22 22:39","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","crypto bonus","0","1","2024-06-19 18:53","phishing"
"noreply@paypa1.com","Security Alert: Suspicious Login","crypto bonus","0","0","2024-04-18 17:53","phishing"
"unknown@suspicious.com","Update Your Payment Info Immediately","crypto bonus","0","0","2025-02-17 17:06","phishing"
"unknown@suspicious.com","Update Your Payment Info Immediately","verify immediately","1","0","2024-06-25 15:51","phishing"
"updates@google.com","Password Reset Confirmation","meeting agenda","1","1","2024-06-13 00:27","legitimate"
"support@amaz0n-deals.com","Security Alert: Suspicious Login","urgent security update","0","0","2024-11-26 11:23","phishing"
"updates@google.com","Your Monthly Statement","reset instructions","0","0","2024-07-20 09:22","legitimate"
"alerts@chasebankk.com","Security Alert: Suspicious Login","verify immediately","0","0","2025-02-11 01:47","phishing"
"updates@google.com","Your Monthly Statement","reset instructions","0","0","2024-09-09 11:38","legitimate"
"info@outlook.com","Password Reset Confirmation","meeting agenda","1","0","2024-07-18 10:35","legitimate"
"admin@micros0ft.com","You Won $1000 - Click to Redeem","win free prize","0","1","2024-09-10 11:35","phishing"
"updates@google.com","Your Monthly Statement","update notification","1","0","2024-10-18 13:52","legitimate"
"alerts@chasebankk.com","Update Your Payment Info Immediately","claim now","0","1","2024-11-18 03:04","phishing"
"support@amaz0n-deals.com","Update Your Payment Info Immediately","claim now","0","1","2024-04-24 12:34","phishing"
"info@outlook.com","Your Monthly Statement","reset instructions","1","1","2024-10-27 07:13","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","urgent security update","1","0","2024-10-08 21:49","phishing"
"notifications@github.com","Welcome to Our Service!","welcome message","0","0","2024-08-09 18:00","legitimate"
"noreply@paypa1.com","Claim Your Prize Now!","win free prize","0","1","2024-12-07 16:48","phishing"
"unknown@suspicious.com","Update Your Payment Info Immediately","verify immediately","1","1","2025-02-08 03:09","phishing"
"john.doe@gmail.com","Project Update from Team","update notification","0","0","2024-10-04 00:51","legitimate"
"admin@micros0ft.com","Security Alert: Suspicious Login","verify immediately","0","0","2024-11-29 16:07","phishing"
"noreply@paypa1.com","Claim Your Prize Now!","crypto bonus","0","0","2024-11-15 15:17","phishing"
"updates@google.com","Password Reset Confirmation","reset instructions","1","0","2024-07-02 18:01","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","win free prize","0","0","2024-10-13 12:29","phishing"
"john.doe@gmail.com","Project Update from Team","team collaboration","0","1","2024-08-07 23:03","legitimate"
"team@trello.com","Welcome to Our Service!","invoice details","1","1","2024-03-19 13:58","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","crypto bonus","1","0","2024-07-31 06:47","phishing"
"security@bank-alert.com","Update Your Payment Info Immediately","urgent security update","0","1","2025-01-11 04:58","phishing"
"noreply@paypa1.com","Update Your Payment Info Immediately","crypto bonus","0","1","2024-10-20 04:07","phishing"
"unknown@suspicious.com","Urgent: Account Verification Required!","winner alert","0","0","2024-04-08 08:51","phishing"
"support@amaz0n-deals.com","Update Your Payment Info Immediately","claim now","0","0","2024-03-26 22:00","phishing"
"security@bank-alert.com","Urgent: Account Verification Required!","verify immediately","1","1","2024-07-02 18:51","phishing"
"admin@micros0ft.com","You Won $1000 - Click to Redeem","claim now","1","0","2024-12-27 18:14","phishing"
"team@trello.com","Your Monthly Statement","meeting agenda","1","1","2024-04-07 17:40","legitimate"
"support@linkedin.com","Meeting Reminder: 2 PM Today","team collaboration","0","1","2024-11-05 16:47","legitimate"
"security@bank-alert.com","Update Your Payment Info Immediately","win free prize","0","0","2024-05-24 14:54","phishing"
"unknown@suspicious.com","Security Alert: Suspicious Login","verify immediately","0","1","2024-04-11 19:38","phishing"
"team@trello.com","Project Update from Team","welcome message","1","0","2024-12-12 15:49","legitimate"
"info@outlook.com","Your Monthly Statement","team collaboration","1","0","2024-08-15 13:42","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","winner alert","0","0","2025-02-08 00:29","phishing"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","update notification","1","0","2025-03-01 08:12","legitimate"
"john.doe@gmail.com","Project Update from Team","invoice details","1","1","2025-03-06 22:54","legitimate"
"team@trello.com","Project Update from Team","update notification","0","0","2024-04-10 08:48","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","winner alert","0","0","2024-11-08 15:10","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","crypto bonus","1","1","2024-07-17 00:35","phishing"
"updates@google.com","Your Monthly Statement","team collaboration","0","0","2024-12-22 13:09","legitimate"
"unknown@suspicious.com","Security Alert: Suspicious Login","urgent security update","1","1","2024-08-17 01:52","phishing"
"support@amaz0n-deals.com","Security Alert: Suspicious Login","win free prize","0","0","2024-04-08 09:51","phishing"
"support@linkedin.com","Your Monthly Statement","update notification","1","1","2024-07-22 12:42","legitimate"
"john.doe@gmail.com","Project Update from Team","reset instructions","1","1","2024-04-18 16:10","legitimate"
"notifications@github.com","Password Reset Confirmation","meeting agenda","1","1","2024-11-25 05:40","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","win free prize","1","0","2024-04-15 18:19","phishing"
"support@linkedin.com","Your Monthly Statement","team collaboration","1","1","2024-07-10 03:00","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","claim now","0","0","2024-04-14 22:56","phishing"
"info@outlook.com","Project Update from Team","update notification","1","1","2024-07-19 20:54","legitimate"
"alerts@chasebankk.com","Claim Your Prize Now!","win free prize","0","0","2024-07-17 02:21","phishing"
"info@outlook.com","Password Reset Confirmation","team collaboration","0","1","2024-12-04 15:17","legitimate"
"john.doe@gmail.com","Your Monthly Statement","welcome message","1","1","2024-05-07 11:03","legitimate"
"alerts@chasebankk.com","You Won $1000 - Click to Redeem","win free prize","1","0","2024-09-09 11:33","phishing"
"updates@google.com","Your Monthly Statement","update notification","1","0","2024-12-13 00:02","legitimate"
"info@outlook.com","Your Monthly Statement","update notification","0","0","2025-01-13 00:08","legitimate"
"info@outlook.com","Your Monthly Statement","meeting agenda","0","1","2025-01-08 01:25","legitimate"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","claim now","1","1","2025-02-22 09:11","phishing"
"notifications@github.com","Password Reset Confirmation","team collaboration","0","1","2024-12-26 17:34","legitimate"
"john.doe@gmail.com","Project Update from Team","meeting agenda","0","1","2024-03-23 21:24","legitimate"
"notifications@github.com","Project Update from Team","welcome message","0","0","2024-06-04 04:58","legitimate"
"noreply@paypa1.com","Claim Your Prize Now!","crypto bonus","1","1","2025-01-08 08:04","phishing"
"updates@google.com","Welcome to Our Service!","team collaboration","0","0","2024-03-26 16:26","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","win free prize","1","0","2024-07-21 00:39","phishing"
"alerts@chasebankk.com","Claim Your Prize Now!","urgent security update","1","0","2024-06-22 03:34","phishing"
"admin@micros0ft.com","Update Your Payment Info Immediately","win free prize","1","1","2024-03-16 07:23","phishing"
"support@linkedin.com","Project Update from Team","update notification","0","1","2024-11-23 16:28","legitimate"
"support@linkedin.com","Welcome to Our Service!","team collaboration","1","1","2024-12-29 16:25","legitimate"
"john.doe@gmail.com","Password Reset Confirmation","invoice details","1","0","2025-02-23 14:54","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","win free prize","1","0","2024-12-23 12:20","phishing"
"admin@micros0ft.com","You Won $1000 - Click to Redeem","winner alert","1","1","2025-01-02 00:47","phishing"
"team@trello.com","Password Reset Confirmation","update notification","0","0","2024-04-04 03:29","legitimate"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","win free prize","0","0","2024-09-13 13:50","phishing"
"notifications@github.com","Your Monthly Statement","reset instructions","0","0","2025-01-28 10:23","legitimate"
"noreply@paypa1.com","Urgent: Account Verification Required!","urgent security update","0","1","2024-12-05 04:04","phishing"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","verify immediately","1","0","2025-01-18 05:33","phishing"
"updates@google.com","Password Reset Confirmation","update notification","0","0","2024-10-25 20:30","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","urgent security update","0","0","2024-07-23 09:54","phishing"
"noreply@paypa1.com","Update Your Payment Info Immediately","urgent security update","0","1","2024-08-04 05:13","phishing"
"alerts@chasebankk.com","Urgent: Account Verification Required!","winner alert","1","1","2024-11-29 05:21","phishing"
"alerts@chasebankk.com","Urgent: Account Verification Required!","urgent security update","1","0","2024-06-30 12:03","phishing"
"team@trello.com","Password Reset Confirmation","reset instructions","0","1","2024-05-03 09:41","legitimate"
"alerts@chasebankk.com","Urgent: Account Verification Required!","win free prize","1","1","2024-07-30 18:36","phishing"
"team@trello.com","Project Update from Team","meeting agenda","1","1","2024-10-16 13:32","legitimate"
"info@outlook.com","Your Monthly Statement","update notification","1","1","2024-12-31 08:32","legitimate"
"security@bank-alert.com","Update Your Payment Info Immediately","winner alert","1","1","2024-09-30 17:49","phishing"
"john.doe@gmail.com","Welcome to Our Service!","meeting agenda","1","0","2024-09-29 17:03","legitimate"
"alerts@chasebankk.com","Urgent: Account Verification Required!","urgent security update","0","0","2025-01-12 17:54","phishing"
"john.doe@gmail.com","Welcome to Our Service!","update notification","0","1","2024-09-19 16:29","legitimate"
"admin@micros0ft.com","Security Alert: Suspicious Login","crypto bonus","1","0","2024-04-11 02:15","phishing"
"notifications@github.com","Meeting Reminder: 2 PM Today","invoice details","1","0","2024-10-04 13:41","legitimate"
"updates@google.com","Welcome to Our Service!","invoice details","0","0","2024-06-03 20:43","legitimate"
"support@linkedin.com","Project Update from Team","reset instructions","1","1","2024-07-29 06:43","legitimate"
"info@outlook.com","Welcome to Our Service!","update notification","1","1","2024-06-11 14:20","legitimate"
"security@bank-alert.com","Urgent: Account Verification Required!","claim now","1","0","2024-06-26 22:01","phishing"
"security@bank-alert.com","You Won $1000 - Click to Redeem","crypto bonus","0","0","2025-03-09 23:11","phishing"
"john.doe@gmail.com","Password Reset Confirmation","welcome message","1","1","2024-03-26 12:21","legitimate"
